gene_1	2186.9
gene_2	1206.421
gene_3	492
gene_4	1463.417
gene_5	1860.625
gene_6	3299.1
gene_7	1531.167
gene_8	1017
gene_9	1703
gene_10	365
gene_11	2323.875
gene_12	1539.5
gene_13	1572.889
gene_14	2329.125
gene_15	1133.5
gene_16	2025
gene_17	537.25
gene_18	1245.8
gene_19	1769
gene_20	1486
gene_21	1617.875
gene_22	1222.5
gene_23	6520
gene_24	1450.857
gene_25	676
gene_26	1108.875
gene_27	1892
gene_28	3889.333
gene_29	2933
gene_30	1575
gene_31	2515.5
gene_32	2630.667
gene_33	1055.421
gene_34	1361.917
gene_35	1397.5
gene_36	3095.615
gene_37	1277.375
gene_38	813.6316
gene_39	2479.25
gene_40	3352
gene_41	1147.5
gene_42	3975
gene_43	1592
gene_44	947
gene_45	748
gene_46	811.75
gene_47	1287.6
gene_48	1607.667
gene_49	2599.333
gene_50	1832
gene_51	903
gene_52	976.4545
gene_53	706.5714
gene_54	2146.167
gene_55	1522
gene_56	976.8333
gene_57	2022.25
gene_58	864.0556
gene_59	841.4706
gene_60	2850.2
gene_61	707
gene_62	899.8
gene_63	2498.517
gene_64	3680.917
gene_65	1046.5
gene_66	3116
gene_67	1774.25
gene_68	1980
gene_69	1557.565
gene_70	1929.4
gene_71	4301.5
gene_72	3647
gene_73	1370
gene_74	1439.667
gene_75	1611.333
gene_76	1034
gene_77	1674
gene_78	3641
gene_79	2841
gene_80	856.6667
gene_81	2502.8
gene_82	4220.5
gene_83	984.3333
gene_84	741
gene_85	1910.333
gene_86	2213.9
gene_87	1588.179
gene_88	1805.25
gene_89	843.2857
gene_90	2314.667
gene_91	1496.5
gene_92	1130.875
gene_93	1122
gene_94	978
gene_95	1229.875
gene_96	1680.444
gene_97	1926.143
gene_98	1408.923
gene_99	1640.2
gene_100	1490.438
gene_101	2505
gene_102	987.1176
gene_103	907.6667
gene_104	1812.636
gene_105	1275
gene_106	2821.6
gene_107	840
gene_108	1098.25
gene_109	3021.727
gene_110	1310.818
gene_111	1696.429
gene_112	2098.833
gene_113	1462
gene_114	1861.227
gene_115	2848.75
gene_116	1367
gene_117	469.5
gene_118	2482.667
gene_119	52
gene_120	1599
gene_121	1160
gene_122	1736.3
gene_123	1323
gene_124	1239.3
gene_125	926
gene_126	3223.3
gene_127	1952
gene_128	1120.667
gene_129	1620.8
gene_130	2509.667
gene_131	3014.222
gene_132	864.125
gene_133	952.1667
gene_134	3137.25
gene_135	1387.083
gene_136	823.875
gene_137	2343
gene_138	3801.778
gene_139	2413.111
gene_140	1554.8
gene_141	1093.278
gene_142	1854
gene_143	1615.5
gene_144	1130.333
gene_145	2361.667
gene_146	3494.75
gene_147	372
gene_148	1636
gene_149	869
gene_150	4568
gene_151	6656.25
gene_152	6173.2
gene_153	2194
gene_154	1215.5
gene_155	2598.75
gene_156	973.2
gene_157	1223.667
gene_158	1537.208
gene_159	1283.979
gene_160	1191.5
gene_161	1555.5
gene_162	755.5
gene_163	9782
gene_164	6998
gene_165	858.9091
gene_166	1308.19
gene_167	1372.778
gene_168	1415
gene_169	1310.636
gene_170	1384.5
gene_171	1288
gene_172	5665
gene_173	3187.2
gene_174	2033.667
gene_175	1295.4
gene_176	8152.5
gene_177	1191.25
gene_178	940.4
gene_179	1860.333
gene_180	3717.5
gene_181	692
gene_182	1900
gene_183	1858.292
gene_184	1036.5
gene_185	1084
gene_186	1777.25
gene_187	972
gene_188	1565.5
gene_189	1165.5
gene_190	2410
gene_191	1582.286
gene_192	1343.6
gene_193	1790.875
gene_194	898.76
gene_195	1549.042
gene_196	2807.75
gene_197	5619.5
gene_198	1140.182
gene_199	3184.4
gene_200	3257.682
gene_201	1530
gene_202	2297
gene_203	1096.611
gene_204	4037
gene_205	821.4286
gene_206	1801.818
gene_207	848.4444
gene_208	1547
gene_209	1251.5
gene_210	1669.765
gene_211	738.25
gene_212	1031.905
gene_213	2967
gene_214	2303.333
gene_215	2168.556
gene_216	1713
gene_217	2790.857
gene_218	1415.667
gene_219	1915.25
gene_220	1996.25
gene_221	1640.429
gene_222	2233.667
gene_223	942.5
gene_224	2592.286
gene_225	1142.889
gene_226	982.4
gene_227	1014.333
gene_228	1025.935
gene_229	4399.25
gene_230	866.8571
gene_231	1098.333
gene_232	6127
gene_233	984.2
gene_234	1457
gene_235	809.3333
gene_236	808.125
gene_237	1115
gene_238	1117.556
gene_239	2486.333
gene_240	1074.667
gene_241	4059.333
gene_242	1533.167
gene_243	2284
gene_244	1386.444
gene_245	4842
gene_246	1338.833
gene_247	2111.75
gene_248	5941.444
gene_249	1347.652
gene_250	2555.091
gene_251	1828.308
gene_252	1113
gene_253	641.8
gene_254	683
gene_255	1069.5
gene_256	291
gene_257	3876.6
gene_258	2105
gene_259	1192.75
gene_260	1314.417
gene_261	1290
gene_262	1699.286
gene_263	1259.429
gene_264	1099.957
gene_265	3333
gene_266	272
gene_267	856
gene_268	1420.5
gene_269	1256
gene_270	2238.667
gene_271	824.5
gene_272	358
gene_273	1066.333
gene_274	423
gene_275	1814
gene_276	1417.7
gene_277	1581.857
gene_278	2524.786
gene_279	1394
gene_280	1514.667
gene_281	1771.919
gene_282	2483.062
gene_283	1393.333
gene_284	838
gene_285	1415
gene_286	1613.6
gene_287	975.2
gene_288	891.5
gene_289	899
gene_290	3414
gene_291	1569.667
gene_292	1512.68
gene_293	562
gene_294	7437
gene_295	1232.375
gene_296	3789
gene_297	4141
gene_298	812.8182
gene_299	375
gene_300	906.1333
gene_301	1509.667
gene_302	1056.3
gene_303	1925
gene_304	718
gene_305	1944.235
gene_306	2374.125
gene_307	1656.909
gene_308	653.5
gene_309	6746
gene_310	2240.333
gene_311	1203
gene_312	1746.429
gene_313	1912
gene_314	5398
gene_315	7089
gene_316	2021.875
gene_317	1386
gene_318	1163
gene_319	902.1538
gene_320	882.8
gene_321	5237.333
gene_322	1236
gene_323	21101
gene_324	1153.5
gene_325	3482
gene_326	1283.765
gene_327	2774.95
gene_328	1919.455
gene_329	55
gene_330	1686
gene_331	494.5
gene_332	892.9231
gene_333	1140
gene_334	1243.438
gene_335	9786
gene_336	1634.5
gene_337	1928.923
gene_338	995.5
gene_339	1362
gene_340	886.1818
gene_341	1132.647
gene_342	1254.5
gene_343	5029.667
gene_344	2322.182
gene_345	1116
gene_346	4489
gene_347	4168
gene_348	1466.714
gene_349	1346.412
gene_350	2083.5
gene_351	819
gene_352	1422.556
gene_353	2946
gene_354	3158.667
gene_355	918
gene_356	6253.667
gene_357	1498.2
gene_358	1539
gene_359	796
gene_360	1444.857
gene_361	978.5455
gene_362	1437.8
gene_363	1032.333
gene_364	647
gene_365	1689.6
gene_366	936.5
gene_367	1590.125
gene_368	1013.933
gene_369	3196.75
gene_370	1133
gene_371	817
gene_372	1669.484
gene_373	791.5
gene_374	1698.353
gene_375	2941.4
gene_376	917.8571
gene_377	2777
gene_378	3064.333
gene_379	592
gene_380	1490.25
gene_381	1259.714
gene_382	3623
gene_383	2830
gene_384	1333.318
gene_385	1518
gene_386	2549
gene_387	2118.875
gene_388	2641
gene_389	1707.455
gene_390	1486.857
gene_391	2749.6
gene_392	2487.667
gene_393	2816.778
gene_394	2165.4
gene_395	814.6667
gene_396	1410.4
gene_397	2455
gene_398	2283.429
gene_399	1481
gene_400	1732.667
gene_401	1801.846
gene_402	9257.2
gene_403	1203.917
gene_404	2198.375
gene_405	4608.25
gene_406	1574.5
gene_407	2259.833
gene_408	1961
gene_409	1484.882
gene_410	977.6875
gene_411	1067.375
gene_412	2641
