gene_1	1660.5
gene_2	3445.5
gene_3	2178
gene_4	645.6667
gene_5	1425.933
gene_6	4720.333
gene_7	1853.615
gene_8	1908.5
gene_9	470
gene_10	1130.333
gene_11	3530
gene_12	1336
gene_13	2176
gene_14	954
gene_15	1444.474
gene_16	1375.429
gene_17	792.2222
gene_18	1683
gene_19	506
gene_20	1369.75
gene_21	1368.429
gene_22	1142.636
gene_23	966.1429
gene_24	1076.364
gene_25	2738.375
gene_26	1836.75
gene_27	1295
gene_28	2600.4
gene_29	659.5
gene_30	1920.25
gene_31	3230.4
gene_32	1350.333
gene_33	5075.357
gene_34	588.6667
gene_35	968.5
gene_36	2880.5
gene_37	1270.917
gene_38	708.5
gene_39	1848.5
gene_40	941
gene_41	1078
gene_42	1536.25
gene_43	1534.667
gene_44	1086
gene_45	1373
gene_46	2777
gene_47	1188.75
gene_48	1579.333
gene_49	929
gene_50	1351.8
gene_51	2019
gene_52	1564.5
gene_53	3772.5
gene_54	1066.467
gene_55	1167.75
gene_56	578
gene_57	1179.467
gene_58	2126.667
gene_59	673.5714
gene_60	1544.25
gene_61	1316.4
gene_62	1755.25
gene_63	2555.167
gene_64	1357.5
gene_65	1683
gene_66	3304.182
gene_67	1828.5
gene_68	1954.2
gene_69	1388.125
gene_70	1615.733
gene_71	1399.375
gene_72	1119.909
gene_73	1381
gene_74	2192
gene_75	2024.846
gene_76	2520
gene_77	1369.7
gene_78	1085.5
gene_79	1825.5
gene_80	2483.333
gene_81	6263.5
gene_82	1455.208
gene_83	1553
gene_84	7055
gene_85	1241
gene_86	1277.467
gene_87	2799
gene_88	2096.5
gene_89	1280.222
gene_90	2199.667
gene_91	1239.583
gene_92	4310
gene_93	1586.556
gene_94	1591.333
gene_95	2412
gene_96	3323.833
gene_97	2649.714
gene_98	1080.778
gene_99	448.25
gene_100	4437
gene_101	2066
gene_102	1562.091
gene_103	1138
gene_104	1057.875
gene_105	3507.5
gene_106	963.1667
gene_107	1367.812
gene_108	6250
gene_109	1764
gene_110	1399.857
gene_111	3527.5
gene_112	1411.143
gene_113	1064.75
gene_114	602.25
gene_115	981.8333
gene_116	3673.6
gene_117	2064
gene_118	1676.2
gene_119	879.1111
gene_120	820
gene_121	1133.222
gene_122	2062.5
gene_123	804
gene_124	64
gene_125	1924.2
gene_126	1371.889
gene_127	5294.444
gene_128	1409.667
gene_129	3082.75
gene_130	3131.667
gene_131	2262.2
gene_132	2190
gene_133	4938
gene_134	1396
gene_135	2437.143
gene_136	1831.143
gene_137	4545
gene_138	1771.219
gene_139	1497.875
gene_140	1469
gene_141	410
gene_142	1119.889
gene_143	2003
gene_144	694.4286
gene_145	330
gene_146	1091.316
gene_147	1094
gene_148	3286
gene_149	1845.583
gene_150	2973
gene_151	4456
gene_152	851.125
gene_153	1202.25
gene_154	1472.5
gene_155	1440.333
gene_156	1253.25
gene_157	1251.667
gene_158	874.5
gene_159	1181.8
gene_160	861.3333
gene_161	885.5
gene_162	1614.5
gene_163	1169.75
gene_164	1021
gene_165	1416
gene_166	1972
gene_167	2151
gene_168	741.6667
gene_169	1325.714
gene_170	1190.8
gene_171	1374.5
gene_172	2127.778
gene_173	1130.375
gene_174	1363.857
gene_175	913
gene_176	932.5
gene_177	4267.857
gene_178	1207.5
gene_179	1276.875
gene_180	1642
gene_181	992.25
gene_182	1285.3
gene_183	2774.75
gene_184	2384.75
gene_185	685
gene_186	1541.333
gene_187	13239.5
gene_188	1528.444
gene_189	847
gene_190	3218
