gene_1	1502.944
gene_2	2070.053
gene_3	1535
gene_4	1175
gene_5	1726.75
gene_6	2403
gene_7	1706.75
gene_8	2700.4
gene_9	1900.667
gene_10	2216
gene_11	4665.091
gene_12	1772
gene_13	6544.5
gene_14	1577.188
gene_15	1391.071
gene_16	2561
gene_17	3476.125
gene_18	1165.389
gene_19	1470.875
gene_20	295
gene_21	2446
gene_22	1345.4
gene_23	941
gene_24	5921
gene_25	2230.25
gene_26	848.5385
gene_27	1788.714
gene_28	4215.4
gene_29	1648.714
gene_30	2734.8
gene_31	4648.125
gene_32	1168
gene_33	2432.5
gene_34	1584
gene_35	851
gene_36	2483.333
gene_37	2543.5
gene_38	2912
gene_39	2148.25
gene_40	1443
gene_41	2150
gene_42	1535
gene_43	2639.5
gene_44	841.6364
gene_45	1046
gene_46	1535.429
gene_47	1381
gene_48	2089.889
gene_49	645.6667
gene_50	2448.286
gene_51	1234.188
gene_52	1870.727
gene_53	4122
gene_54	2346.333
gene_55	1742.091
gene_56	1134
gene_57	3208
gene_58	3384
gene_59	1305.375
gene_60	1501.714
gene_61	1819.833
gene_62	2243.667
gene_63	1406.5
gene_64	1425
gene_65	1538
gene_66	1378.2
gene_67	2111
gene_68	2921.75
gene_69	1047.625
gene_70	4529.75
gene_71	7116.5
gene_72	1515.9
gene_73	695.9231
gene_74	5553
gene_75	2464.714
gene_76	2062.5
gene_77	1100.917
gene_78	2335.524
gene_79	1166.25
gene_80	725.75
gene_81	1699
gene_82	1630.455
gene_83	1011.6
gene_84	965
gene_85	2867
gene_86	15453
gene_87	1992.786
gene_88	1407
gene_89	1522.385
gene_90	1352
gene_91	1801.556
gene_92	4381.333
gene_93	1198.15
gene_94	1944.667
gene_95	1160.333
gene_96	1251.375
gene_97	1874.308
gene_98	1738
gene_99	519
gene_100	1268.167
gene_101	3623
gene_102	682.5
gene_103	1298.4
gene_104	2261.6
gene_105	1050.556
gene_106	2118.25
gene_107	1231.3
gene_108	3696.167
gene_109	1782.333
gene_110	1694.9
gene_111	843.7083
gene_112	2523.214
gene_113	3042.5
gene_114	1658.333
gene_115	3343.6
gene_116	1021.333
gene_117	1286.952
gene_118	964
gene_119	1064.2
gene_120	1321.667
gene_121	523
gene_122	509
gene_123	2441
gene_124	5398
gene_125	1716.5
gene_126	4296.692
gene_127	8515.5
gene_128	6292.833
gene_129	2063.455
gene_130	2770.429
gene_131	2383
gene_132	938
gene_133	8933.091
gene_134	926
gene_135	675
gene_136	2564.375
gene_137	1100
gene_138	1676.735
gene_139	2397.714
gene_140	1259
gene_141	2579
gene_142	880.6667
gene_143	1629.643
gene_144	2760.8
gene_145	1627
gene_146	717.4286
gene_147	741
gene_148	1303.824
gene_149	1305.8
gene_150	1804.5
gene_151	977.4815
gene_152	1017.2
gene_153	1261.357
gene_154	883.6
gene_155	1581.667
gene_156	971
gene_157	2588
gene_158	1490
gene_159	935
gene_160	1609.667
gene_161	1484.833
gene_162	2129
gene_163	9711.35
gene_164	876.1667
gene_165	651.5
gene_166	1038
gene_167	934
gene_168	3668.429
gene_169	2606
gene_170	1103.2
gene_171	3837.333
gene_172	1490.7
gene_173	1048
gene_174	5704.25
gene_175	436.1429
gene_176	939.8824
gene_177	3937
gene_178	2537.222
gene_179	1228.222
gene_180	1224.5
gene_181	1593.688
gene_182	898
