gene_1	1499.667
gene_2	1696.333
gene_3	1489.818
gene_4	3353
gene_5	1149
gene_6	1440.417
gene_7	1263.667
gene_8	3288
gene_9	1710.333
gene_10	1083
gene_11	3212
gene_12	1446.286
gene_13	1484.333
gene_14	1801.556
gene_15	1755.333
gene_16	2262.6
gene_17	954.5
gene_18	1519.95
gene_19	1159
gene_20	948.1429
gene_21	1050.5
gene_22	1838.083
gene_23	1101.857
gene_24	2153.333
gene_25	1121.167
gene_26	1237.125
gene_27	1034.667
gene_28	548
gene_29	922.6667
gene_30	1290
gene_31	932
gene_32	847.5
gene_33	1292.059
gene_34	2756.812
gene_35	3023.75
gene_36	788.375
gene_37	1727.167
gene_38	2658.2
gene_39	2227
gene_40	1955.25
gene_41	3710.444
gene_42	1872.5
gene_43	668
gene_44	997
gene_45	4456
gene_46	831
gene_47	1715.167
gene_48	1688
gene_49	1961.909
gene_50	1917
gene_51	1136.333
gene_52	4000.625
gene_53	1226.2
gene_54	860.25
gene_55	2446.5
gene_56	1629.25
gene_57	1574.75
gene_58	524
gene_59	1278.5
gene_60	1484.882
gene_61	2914
gene_62	1965.111
gene_63	756
gene_64	374
gene_65	1198.333
gene_66	1542
gene_67	855
gene_68	763
gene_69	5408
gene_70	1499.333
gene_71	1120.5
gene_72	1418.556
gene_73	3487.143
gene_74	744.4
gene_75	1568.375
gene_76	1926
gene_77	1726.2
gene_78	1777.5
gene_79	1157.2
gene_80	3212
gene_81	1842.214
gene_82	1074.75
gene_83	2632.667
gene_84	1776.5
gene_85	878
gene_86	1203.48
gene_87	767.5
gene_88	1571.5
gene_89	2524.25
gene_90	1554.8
gene_91	1469.167
gene_92	2786
gene_93	1425.667
gene_94	1147.25
gene_95	3052.25
gene_96	1860
gene_97	2278
gene_98	1284.8
gene_99	1577.64
gene_100	1461.444
gene_101	4891
gene_102	1699.5
gene_103	1527
gene_104	626
gene_105	953
gene_106	3044.583
gene_107	1048.6
gene_108	1731.667
gene_109	3098.333
gene_110	2221.8
gene_111	1217.727
gene_112	1972.75
gene_113	3295
gene_114	1682.455
gene_115	1516.111
gene_116	2453.667
gene_117	8760.5
gene_118	518
gene_119	1083.5
gene_120	9167
gene_121	965
gene_122	1139.333
gene_123	2381.875
gene_124	850.2778
gene_125	2558
gene_126	3976
gene_127	693.125
gene_128	1508
gene_129	1415.833
gene_130	1798.75
gene_131	844.75
gene_132	1227
gene_133	2442.75
gene_134	1574.176
gene_135	2112.667
gene_136	1594.5
gene_137	2615.182
gene_138	830.3333
gene_139	3208
gene_140	2052.667
gene_141	1473.25
gene_142	1339.333
gene_143	1244.818
gene_144	4199
gene_145	1038
gene_146	1576.625
gene_147	874.75
gene_148	952.4444
gene_149	1608.5
gene_150	2782.833
gene_151	6422.5
gene_152	3799.667
gene_153	1223.571
gene_154	1815.8
gene_155	1412.5
gene_156	1687.2
gene_157	3197
gene_158	2601
gene_159	2310
gene_160	1086
gene_161	2916
gene_162	3054.5
gene_163	898.1429
gene_164	3485.4
gene_165	4066
gene_166	1834.714
gene_167	1643
gene_168	2360.4
gene_169	1059
gene_170	1978.6
gene_171	1083.714
gene_172	1161.889
gene_173	1394.25
gene_174	1107.5
gene_175	867.3077
gene_176	1058.5
gene_177	1324.75
gene_178	1623.5
gene_179	1157.368
gene_180	1151.5
gene_181	2565.6
gene_182	1842.167
gene_183	3487.211
gene_184	1342
gene_185	1920
gene_186	2461
gene_187	1063.6
gene_188	957
gene_189	1172.2
gene_190	1851
gene_191	1854.261
gene_192	1168
gene_193	1465.6
gene_194	1324.455
gene_195	893
gene_196	1778.5
gene_197	895.6667
gene_198	1158.205
gene_199	4133.188
gene_200	1430.333
gene_201	2950.5
gene_202	866.375
gene_203	1641
gene_204	2215.25
gene_205	3703.125
gene_206	3331.417
gene_207	4236
gene_208	1643.8
gene_209	3180.6
gene_210	1617.154
gene_211	439
gene_212	1143.667
gene_213	2010
gene_214	1266
gene_215	1534.412
gene_216	5917.333
gene_217	1561.5
gene_218	1010.1
gene_219	1914
gene_220	1327.667
gene_221	1200
gene_222	1471.857
gene_223	2629.5
gene_224	2878.571
gene_225	1584.2
gene_226	996
gene_227	1036
gene_228	1239
gene_229	1149.333
gene_230	747.75
gene_231	1780.5
gene_232	1483.818
gene_233	1870.1
gene_234	1756.5
gene_235	1871.5
gene_236	1214
gene_237	2289
gene_238	900.6667
gene_239	2435
gene_240	811
gene_241	1374.636
gene_242	1696
gene_243	1996.25
gene_244	1419.294
gene_245	1149.25
gene_246	907.3333
gene_247	1138.923
gene_248	1509.333
gene_249	2511
gene_250	1050.333
gene_251	1844
gene_252	2784.417
gene_253	551
gene_254	1101
gene_255	1473.556
gene_256	1408.2
gene_257	1103
gene_258	3535.95
gene_259	2381
gene_260	3821.5
gene_261	1755.6
gene_262	1730.667
gene_263	875.5556
gene_264	2059
gene_265	1417.778
gene_266	968.6
gene_267	1031
gene_268	863.875
gene_269	1181
gene_270	1867.8
gene_271	1408.214
gene_272	1716.13
gene_273	2212.889
gene_274	1055.8
gene_275	301
gene_276	1385.333
gene_277	1569.3
gene_278	2776.5
gene_279	1234.875
gene_280	1455.312
gene_281	1763.667
gene_282	1425
gene_283	1561.5
gene_284	786.375
gene_285	3277.9
gene_286	2287.526
gene_287	1697.182
gene_288	1674
gene_289	943
gene_290	1664
gene_291	2485.667
gene_292	1496.059
gene_293	4588.5
gene_294	981.8333
gene_295	1404.5
gene_296	1050.571
gene_297	1532
gene_298	410
gene_299	2998.5
gene_300	1518
gene_301	1011
gene_302	1114.462
gene_303	594.5
